[6, 6, 6, 6, 3, 3]
[6, 6, 6, 6, 3, 2]
[6, 6, 6, 5, 5, 5]
[6, 6, 6, 5, 5, 4]
[6, 6, 6, 5, 5, 3]
[6, 6, 6, 5, 5, 2]
[6, 6, 6, 5, 4, 4]
[6, 6, 6, 5, 4, 3]
[6, 6, 6, 5, 4, 2]
[6, 6, 6, 5, 3, 3]
[6, 6, 6, 5, 3, 2]
[10, 10, 10, 10, 10, 10]
[10, 10, 10, 10, 10, 9]
[10, 10, 10, 10, 10, 8]
[10, 10, 10, 10, 10, 7]
[10, 10, 10, 10, 10, 6]
[10, 10, 10, 10, 9, 9]
[10, 10, 10, 10, 9, 8]
[10, 10, 10, 10, 9, 7]
[10, 10, 10, 10, 9, 6]
[10, 10, 10, 10, 9, 5]
[10, 10, 10, 10, 8, 8]
[10, 10, 10, 10, 8, 7]
[10, 10, 10, 10, 8, 6]
[10, 10, 10, 10, 8, 5]
[10, 10, 10, 10, 8, 4]
[10, 10, 10, 10, 7, 7]
[10, 10, 10, 10, 7, 6]
[10, 10, 10, 10, 7, 5]
[10, 10, 10, 10, 7, 4]
[10, 10, 10, 10, 7, 3]
[10, 10, 10, 9, 9, 9]
[10, 10, 10, 9, 9, 8]
[10, 10, 10, 9, 9, 7]
[10, 10, 10, 9, 9, 6]
[10, 10, 10, 9, 9, 5]
[10, 10, 10, 9, 9, 4]
[10, 10, 10, 9, 8, 8]
[10, 10, 10, 9, 8, 7]
[10, 10, 10, 9, 8, 6]
[10, 10, 10, 9, 8, 5]
[10, 10, 10, 9, 8, 4]
[10, 10, 10, 9, 8, 3]
[10, 10, 10, 9, 7, 7]
[10, 10, 10, 9, 7, 6]
[10, 10, 10, 9, 7, 5]
[10, 10, 10, 9, 7, 4]
[10, 10, 10, 9, 7, 3]
[10, 10, 10, 9, 7, 2]
[10, 10, 10, 9, 6, 6]
[10, 10, 10, 9, 6, 5]
[10, 10, 10, 9, 6, 4]
[10, 10, 10, 9, 6, 3]
[10, 10, 10, 9, 6, 2]
[10, 10, 10, 8, 8, 8]
[10, 10, 10, 8, 8, 7]
[10, 10, 10, 8, 8, 6]
[10, 10, 10, 8, 8, 5]
[10, 10, 10, 8, 8, 4]
[10, 10, 10, 8, 8, 3]
[10, 10, 10, 8, 8, 2]
[10, 10, 10, 8, 7, 7]
[10, 10, 10, 8, 7, 6]
[10, 10, 10, 8, 7, 5]
[10, 10, 10, 8, 7, 4]
[10, 10, 10, 8, 7, 3]
[10, 10, 10, 8, 7, 2]
[10, 10, 10, 8, 6, 6]
[10, 10, 10, 8, 6, 5]
[10, 10, 10, 8, 6, 4]
[18, 18, 18, 18, 18, 18]
[18, 18, 18, 18, 18, 17]
[18, 18, 18, 18, 18, 16]
[18, 18, 18, 18, 18, 15]
[18, 18, 18, 18, 18, 14]
[18, 18, 18, 18, 17, 17]
[18, 18, 18, 18, 17, 16]
[18, 18, 18, 18, 17, 15]
[18, 18, 18, 18, 17, 14]
[18, 18, 18, 18, 17, 13]
[18, 18, 18, 18, 16, 16]
[18, 18, 18, 18, 16, 15]
[18, 18, 18, 18, 16, 14]
[18, 18, 18, 18, 16, 13]
[18, 18, 18, 18, 16, 12]
[18, 18, 18, 18, 15, 15]
[18, 18, 18, 18, 15, 14]
[18, 18, 18, 18, 15, 13]
[18, 18, 18, 18, 15, 12]
[18, 18, 18, 18, 15, 11]
[18, 18, 18, 17, 17, 17]
[18, 18, 18, 17, 17, 16]
[18, 18, 18, 17, 17, 15]
[18, 18, 18, 17, 17, 14]
[18, 18, 18, 17, 17, 13]
[18, 18, 18, 17, 17, 12]
[18, 18, 18, 17, 16, 16]
[18, 18, 18, 17, 16, 15]
[18, 18, 18, 17, 16, 14]
[18, 18, 18, 17, 16, 13]
[18, 18, 18, 17, 16, 12]
[18, 18, 18, 17, 16, 11]
[18, 18, 18, 17, 15, 15]
[18, 18, 18, 17, 15, 14]
[18, 18, 18, 17, 15, 13]
[18, 18, 18, 17, 15, 12]
[18, 18, 18, 17, 15, 11]
[18, 18, 18, 17, 15, 10]
[18, 18, 18, 17, 14, 14]
[18, 18, 18, 17, 14, 13]
[18, 18, 18, 17, 14, 12]
[7, 7, 7, 7, 7, 7]
[7, 7, 7, 7, 7, 6]
[7, 7, 7, 7, 7, 5]
[7, 7, 7, 7, 7, 4]
[7, 7, 7, 7, 7, 3]
[7, 7, 7, 7, 6, 6]
[7, 7, 7, 7, 6, 5]
[7, 7, 7, 7, 6, 4]
[6, 6, 6, 4, 4, 4]
[6, 6, 6, 4, 4, 3]
[6, 6, 6, 4, 4, 2]
[6, 6, 6, 4, 3, 3]
[6, 6, 6, 4, 3, 2]
[10, 10, 10, 8, 6, 3]
[10, 10, 10, 8, 6, 2]
[10, 10, 10, 8, 5, 5]
[10, 10, 10, 8, 5, 4]
[10, 10, 10, 8, 5, 3]
[10, 10, 10, 8, 5, 2]
[10, 10, 9, 9, 9, 9]
[10, 10, 9, 9, 9, 8]
[10, 10, 9, 9, 9, 7]
[10, 10, 9, 9, 9, 6]
[10, 10, 9, 9, 9, 5]
[10, 10, 9, 9, 9, 4]
[10, 10, 9, 9, 9, 3]
[10, 10, 9, 9, 8, 8]
[10, 10, 9, 9, 8, 7]
[10, 10, 9, 9, 8, 6]
[10, 10, 9, 9, 8, 5]
[10, 10, 9, 9, 8, 4]
[10, 10, 9, 9, 8, 3]
[10, 10, 9, 9, 8, 2]
[10, 10, 9, 9, 7, 7]
[10, 10, 9, 9, 7, 6]
[10, 10, 9, 9, 7, 5]
[10, 10, 9, 9, 7, 4]
[10, 10, 9, 9, 7, 3]
[10, 10, 9, 9, 7, 2]
[10, 10, 9, 9, 6, 6]
[10, 10, 9, 9, 6, 5]
[10, 10, 9, 9, 6, 4]
[10, 10, 9, 9, 6, 3]
[10, 10, 9, 9, 6, 2]
[10, 10, 9, 9, 5, 5]
[10, 10, 9, 9, 5, 4]
[10, 10, 9, 9, 5, 3]
[10, 10, 9, 9, 5, 2]
[10, 10, 9, 8, 8, 8]
[10, 10, 9, 8, 8, 7]
[10, 10, 9, 8, 8, 6]
[10, 10, 9, 8, 8, 5]
[10, 10, 9, 8, 8, 4]
[10, 10, 9, 8, 8, 3]
[10, 10, 9, 8, 8, 2]
[10, 10, 9, 8, 7, 7]
[10, 10, 9, 8, 7, 6]
[10, 10, 9, 8, 7, 5]
[10, 10, 9, 8, 7, 4]
[10, 10, 9, 8, 7, 3]
[10, 10, 9, 8, 7, 2]
[10, 10, 9, 8, 6, 6]
[10, 10, 9, 8, 6, 5]
[10, 10, 9, 8, 6, 4]
[10, 10, 9, 8, 6, 3]
[10, 10, 9, 8, 6, 2]
[10, 10, 9, 8, 5, 5]
[10, 10, 9, 8, 5, 4]
[10, 10, 9, 8, 5, 3]
[10, 10, 9, 8, 5, 2]
[10, 10, 9, 8, 4, 4]
[10, 10, 9, 8, 4, 3]
[10, 10, 9, 8, 4, 2]
[10, 10, 9, 7, 7, 7]
[10, 10, 9, 7, 7, 6]
[10, 10, 9, 7, 7, 5]
[10, 10, 9, 7, 7, 4]
[10, 10, 9, 7, 7, 3]
[10, 10, 9, 7, 7, 2]
[10, 10, 9, 7, 6, 6]
[10, 10, 9, 7, 6, 5]
[10, 10, 9, 7, 6, 4]
[10, 10, 9, 7, 6, 3]
[10, 10, 9, 7, 6, 2]
[10, 10, 9, 7, 5, 5]
[10, 10, 9, 7, 5, 4]
[10, 10, 9, 7, 5, 3]
[10, 10, 9, 7, 5, 2]
[10, 10, 9, 7, 4, 4]
[10, 10, 9, 7, 4, 3]
[10, 10, 9, 7, 4, 2]
[10, 10, 9, 7, 3, 3]
[10, 10, 9, 7, 3, 2]
[11, 11, 11, 11, 11, 11]
[11, 11, 11, 11, 11, 10]
[11, 11, 11, 11, 11, 9]
[11, 11, 11, 11, 11, 8]
[11, 11, 11, 11, 11, 7]
[11, 11, 11, 11, 10, 10]
[11, 11, 11, 11, 10, 9]
[11, 11, 11, 11, 10, 8]
[11, 11, 11, 11, 10, 7]
[11, 11, 11, 11, 10, 6]
[11, 11, 11, 11, 9, 9]
[11, 11, 11, 11, 9, 8]
[11, 11, 11, 11, 9, 7]
[11, 11, 11, 11, 9, 6]
[11, 11, 11, 11, 9, 5]
[11, 11, 11, 11, 8, 8]
[11, 11, 11, 11, 8, 7]
[11, 11, 11, 11, 8, 6]
[11, 11, 11, 11, 8, 5]
[11, 11, 11, 11, 8, 4]
[11, 11, 11, 10, 10, 10]
[11, 11, 11, 10, 10, 9]
[11, 11, 11, 10, 10, 8]
[11, 11, 11, 10, 10, 7]
[11, 11, 11, 10, 10, 6]
[11, 11, 11, 10, 10, 5]
[11, 11, 11, 10, 9, 9]
[11, 11, 11, 10, 9, 8]
[11, 11, 11, 10, 9, 7]
[11, 11, 11, 10, 9, 6]
[11, 11, 11, 10, 9, 5]
[11, 11, 11, 10, 9, 4]
[11, 11, 11, 10, 8, 8]
[11, 11, 11, 10, 8, 7]
[11, 11, 11, 10, 8, 6]
[11, 11, 11, 10, 8, 5]
[11, 11, 11, 10, 8, 4]
[11, 11, 11, 10, 8, 3]
[11, 11, 11, 10, 7, 7]
[11, 11, 11, 10, 7, 6]
[11, 11, 11, 10, 7, 5]
[11, 11, 11, 10, 7, 4]
[11, 11, 11, 10, 7, 3]
[11, 11, 11, 10, 7, 2]
[11, 11, 11, 9, 9, 9]
[11, 11, 11, 9, 9, 8]
[11, 11, 11, 9, 9, 7]
[11, 11, 11, 9, 9, 6]
[11, 11, 11, 9, 9, 5]
[11, 11, 11, 9, 9, 4]
[11, 11, 11, 9, 9, 3]
[11, 11, 11, 9, 8, 8]
[11, 11, 11, 9, 8, 7]
[11, 11, 11, 9, 8, 6]
[11, 11, 11, 9, 8, 5]
[11, 11, 11, 9, 8, 4]
[11, 11, 11, 9, 8, 3]
[11, 11, 11, 9, 8, 2]
[11, 11, 11, 9, 7, 7]
[11, 11, 11, 9, 7, 6]
[11, 11, 11, 9, 7, 5]
[11, 11, 11, 9, 7, 4]
[11, 11, 11, 9, 7, 3]
[11, 11, 11, 9, 7, 2]
[11, 11, 11, 9, 6, 6]
[11, 11, 11, 9, 6, 5]
[11, 11, 11, 9, 6, 4]
[11, 11, 11, 9, 6, 3]
[11, 11, 11, 9, 6, 2]
[11, 11, 10, 10, 10, 10]
[11, 11, 10, 10, 10, 9]
[11, 11, 10, 10, 10, 8]
[11, 11, 10, 10, 10, 7]
[11, 11, 10, 10, 10, 6]
[11, 11, 10, 10, 10, 5]
[11, 11, 10, 10, 10, 4]
[11, 11, 10, 10, 9, 9]
[11, 11, 10, 10, 9, 8]
[11, 11, 10, 10, 9, 7]
[11, 11, 10, 10, 9, 6]
[11, 11, 10, 10, 9, 5]
[11, 11, 10, 10, 9, 4]
[11, 11, 10, 10, 9, 3]
[11, 11, 10, 10, 8, 8]
[11, 11, 10, 10, 8, 7]
[11, 11, 10, 10, 8, 6]
[11, 11, 10, 10, 8, 5]
[11, 11, 10, 10, 8, 4]
[11, 11, 10, 10, 8, 3]
[11, 11, 10, 10, 8, 2]
[11, 11, 10, 10, 7, 7]
[11, 11, 10, 10, 7, 6]
[11, 11, 10, 10, 7, 5]
[11, 11, 10, 10, 7, 4]
[11, 11, 10, 10, 7, 3]
[11, 11, 10, 10, 7, 2]
[11, 11, 10, 10, 6, 6]
[11, 11, 10, 10, 6, 5]
[11, 11, 10, 10, 6, 4]
[11, 11, 10, 10, 6, 3]
[11, 11, 10, 10, 6, 2]
[11, 11, 10, 9, 9, 9]
[11, 11, 10, 9, 9, 8]
[11, 11, 10, 9, 9, 7]
[11, 11, 10, 9, 9, 6]
[11, 11, 10, 9, 9, 5]
[11, 11, 10, 9, 9, 4]
[11, 11, 10, 9, 9, 3]
[6, 6, 5, 5, 5, 5]
[6, 6, 5, 5, 5, 4]
[8, 8, 8, 8, 8, 8]
[8, 8, 8, 8, 8, 7]
[8, 8, 8, 8, 8, 6]
[8, 8, 8, 8, 8, 5]
[8, 8, 8, 8, 8, 4]
